custom_id,hit_id,row_id,source,Title,hit_text,context_idx,count_hits,count_unique_entities,context_window
media-frame-a4b0a55d26de2656,a4b0a55d26de2656,14710,Tagesschau,Zehntausende Menschen in Vietnam evakuiert,Staatsmedien,1,1,1,"Insgesamt sind in Vietnam rund 300.000 Menschen aufgerufen, sich in Sicherheit zu bringen. Laut Staatsmedien gelten die Anordnungen für vier Provinzen in der mittleren Küstenregion des Landes. Provinzen wie Thanh Hoa, Quang Tri und Da Nang ergriffen Notfallmaßnahmen und stellten im Vorfeld sämtlichen Schiffsverkehr ein."
media-frame-52abeb05a1107422,52abeb05a1107422,14711,Tagesschau,Regierungskritikern droht die Ausbürgerung,Deutschlandfunk,1,1,1,"Für viele von ihnen könnte der Verlust der Staatsangehörigkeit bedeuten, dass eine Rückkehr in die Heimat unmöglich wird. Über dieses Thema berichtete Deutschlandfunk am 06. September 2025 um 13:47 Uhr."
media-frame-ba356912b9d55e78,ba356912b9d55e78,14718,Tagesschau,"Jubel für Trump, Pfiffe für Netanjahu",dpa,1,1,1,"Israels Armee zieht sich zurück Aus Hamas-Kreisen hieß es, die Terrororganisation werde alle lebenden und möglichst auch die sterblichen Überreste der toten Geiseln zwischen Sonntag und Montagmorgen 6.00 Uhr (5.00 Uhr MESZ) voraussichtlich schrittweise übergeben. Das berichtet die Nachrichtenagentur dpa. Im Austausch gegen die Geiseln soll Israel knapp 2.000 palästinensische Gefangene freilassen - darunter rund 250 zu lebenslanger Haft verurteilte Häftlinge."
media-frame-2de115956e489869,2de115956e489869,14718,Tagesschau,"Jubel für Trump, Pfiffe für Netanjahu",Deutschlandfunk,2,1,1,"Am Freitagmittag war im Gazastreifen eine Waffenruhe in Kraft getreten, nachdem Israel und die Hamas einem ersten Teil des US-Friedensplans zugestimmt hatten. Über dieses Thema berichtete Deutschlandfunk am 11. Oktober 2025 um 21:14 Uhr."
media-frame-73cf7a1a2ea5462c,73cf7a1a2ea5462c,14719,Tagesschau,"""Letzte Warnung"" Israels an Bewohner von Gaza-Stadt",Deutschlandfunk,1,1,1,"Am Morgen befanden sich die meisten der Boote noch etwa 140 Kilometer westlich des Küstenstreifens, wie auf einer von den Aktivisten ins Internet gestellten Schiffsortungsseite zu sehen war. Über dieses Thema berichtete Deutschlandfunk am 01. Oktober 2025 um 14:49 Uhr."
media-frame-a47c7a5d122b502d,a47c7a5d122b502d,14722,Tagesschau,Hisbollah droht bei Entwaffnung mit Bürgerkrieg,Deutschlandfunk,1,1,1,"Allerdings haben sie erstmals seit Jahren kein Sperrdrittel mehr im Kabinett, mit dem sie Regierungsentscheidungen stoppen könnten. Über dieses Thema berichtete Deutschlandfunk am 15. August 2025 um 14:58 Uhr."
media-frame-e0a21433ae4d4507,e0a21433ae4d4507,14729,Tagesschau,Viel Lob für Trump und Appelle an die Hamas,Reuters,1,1,1,"Ob die Hamas dem Plan ebenfalls zustimmt, ist noch unklar. Ein Hamas-Vertreter sagte der Nachrichtenagentur Reuters, das Verhandlungsteam der Hamas habe den Vermittlern gesagt, dass sie den Friedensplan ""in gutem Glauben"" prüfen würden und dann eine Antwort geben werden. Der katarische Ministerpräsident und der ägyptische Geheimdienstchef hätten der Hamas den 20-Punkte-Plan vorgestellt."
media-frame-e18d8c4cd988350b,e18d8c4cd988350b,14732,Tagesschau,Ab heute soll verhandelt werden,Bild-Zeitung,1,1,1,"""Wir sind entschlossen, so schnell wie möglich ein Abkommen zu erreichen, um unsere Geiseln wieder nach Hause zu bringen. Das würde natürlich auch einen Waffenstillstand bedeuten"", sagte er der Bild-Zeitung. Zugleich warnte Saar vor Naivität im Umgang mit der Terrororganisation."
media-frame-205db47eb0f73379,205db47eb0f73379,14732,Tagesschau,Ab heute soll verhandelt werden,Caren Miosga,2,1,1,"Dieser berge ""die realistische Chance, dass die Geiseln recht bald freikommen können, dass wir zu einem Waffenstillstand kommen und dass es eine gute humanitäre Versorgung für die notleidende Bevölkerung im Gazastreifen gibt"". Wadephul verlängert seine Nahost-Reise und will heute auch nach Israel kommen Deutschland will beim Wiederaufbau helfen Bundeskanzler Friedrich Merz sagte in der ARD-Sendung Caren Miosga Deutschland werde bei einer Umsetzung des US-Plans für den Gazastreifen beim Wiederaufbau und der schnellen humanitären Unterstützung der palästinensischen Bevölkerung helfen. Dies habe er angeboten, sagt Merz mit Blick auf seine Telefonate mit Trump und Netanjahu."
media-frame-23fa0b6d904979e7,23fa0b6d904979e7,14733,Tagesschau,Erste Nahost-Gespräche in Ägypten,dpa,1,1,1,"Die Verhandlungen über den Nahost-Friedensplan von US-Präsident Donald Trump sind Berichten zufolge angelaufen. Die Delegation um Chalil al-Haja - der höchste Vertreter der Terrormiliz Hamas im Ausland - traf sich dafür heute mit Vermittlern Katars und Ägyptens im ägyptischen Scharm el Scheich, wie die Nachrichtenagentur dpa berichtete. Später traf auch die israelische Delegation um den Minister für strategische Angelegenheiten, Ron Dermer, in dem Ort ein."
media-frame-860eccba806697c2,860eccba806697c2,14733,Tagesschau,Erste Nahost-Gespräche in Ägypten,dpa,2,1,1,"Die hohen Hamas-Funktionäre außerhalb Gazas leben zumeist in Katar oder in der Türkei. Die Vertreter der Miliz seien ""in deutlichem Maß empfänglich"" gewesen für die Bemühungen Ägyptens und Katars, eine Einigung zu erzielen, berichtete die dpa aus Sicherheitskreisen. Sie hätten ""ehrlichen Willen"" gezeigt, die Lage im laufenden Gaza-Krieg in Übereinstimmung mit Trumps 20-Punkte-Plan zu verbessern."
media-frame-c710ff379eeffc89,c710ff379eeffc89,14733,Tagesschau,Erste Nahost-Gespräche in Ägypten,Bild-Zeitung,3,1,1,"""Wir sind entschlossen, so schnell wie möglich ein Abkommen zu erreichen, um unsere Geiseln wieder nach Hause zu bringen. Das würde natürlich auch einen Waffenstillstand bedeuten"", sagte er der Bild-Zeitung. Zugleich warnte Saar vor Naivität im Umgang mit der Terrororganisation."
media-frame-181bf51788f693ce,181bf51788f693ce,14733,Tagesschau,Erste Nahost-Gespräche in Ägypten,Caren Miosga,4,1,1,"Allerdings liege ""noch ein harter Weg von Verhandlungen vor uns allen"". Bundeskanzler Friedrich Merz sagte in der ARD -Sendung Caren Miosga Deutschland werde bei einer Umsetzung des US-Plans für den Gazastreifen beim Wiederaufbau und der schnellen humanitären Unterstützung der palästinensischen Bevölkerung helfen. Hamas will politisch weiter mitreden Bei den Gesprächen in Ägypten dürfte es um eine ganze Reihe strittiger Fragen gehen."
media-frame-9a133910f459f1e7,9a133910f459f1e7,14733,Tagesschau,Erste Nahost-Gespräche in Ägypten,dpa,5,1,1,"Israels Armee teilte mit, sie werde ""weiterhin gegen die Terrororganisationen im Gazastreifen vorgehen"". Seit dem Morgen seien insgesamt sieben Menschen bei Bombardements und Beschuss getötet worden, hieß es laut dpa aus medizinischen Kreisen. Mindestens zwei Tote soll es demnach in der Nähe einer Verteilstelle für Hilfsgüter der umstrittenen Gaza Humanitarian Foundation (GHF) im Süden des Gazastreifens gegeben haben."
media-frame-6bc41f0b074865a5,6bc41f0b074865a5,14734,Tagesschau,"Gaza-Gespräche in ""positiver Atmosphäre"" ",dpa,1,1,1,"Die hohen Hamas-Funktionäre außerhalb Gazas leben zumeist in Katar oder in der Türkei. Die Nachrichtenagentur dpa berichtete aus Sicherheitskreisen, die Vertreter der Miliz seien ""in deutlichem Maß empfänglich"" gewesen für die Bemühungen Ägyptens und Katars, eine Einigung zu erzielen. Wadephul: Eine Lösung ist machbar Auch Bundesaußenminister Johann Wadephul bewertet die Gespräche positiv: ""Wir sind in der Tat in der besten Phase, in der all die Bemühungen zur Beendigung dieses Krieges jemals waren"", sagte er in den tagesthemen."
media-frame-bb574e32fa1c266d,bb574e32fa1c266d,14736,Tagesschau,Israel unter Druck - Wadephul bleibt zurückhaltend,Spiegel,1,1,1,"Wadephul sagte bereits Ende August, den Sanktionen nicht zustimmen zu wollen. Der rechtspolitische Sprecher der Grünen-Bundestagsfraktion, Helge Limburg, hingegen sprach sich im Spiegel für schärfere Sanktionen gegen die israelische Regierung aus: ""Die Regierung Netanjahu verstößt serienmäßig gegen das Völkerrecht, im Krieg in Gaza und mit dem Siedlungsbau im besetzten Westjordanland"", sagte Limburg. Auch der Exportstopp für Waffen, die im Gazastreifen eingesetzt werden könnten, sollte seiner Meinung nach aufrechterhalten werden."
media-frame-908d80a28d4c2bec,908d80a28d4c2bec,14737,Tagesschau,Landesweite Proteste für Freilassung der Hamas-Geiseln,dpa,1,1,1,"Mehr als 200.000 Menschen versammelten sich im Zentrum von Tel Aviv, wie die Organisatoren unter Berufung auf Polizeischätzungen mitteilten. Sie hätten lautstark die Freilassung der Geiseln und ein Ende des Gaza-Kriegs gefordert, berichtete ein Reporter der Nachrichtenagentur dpa. Das Forum der Geiselangehörigen hatte für Sonntag - dem Beginn der israelischen Arbeitswoche - zu einem landesweiten Streik aufgerufen."
media-frame-75c24bce8c6eb90a,75c24bce8c6eb90a,14738,Tagesschau,Katar - Vermittler unter Beschuss,Deutschlandfunk,1,1,1,Theoretisch könnten Friedensverträge aufgekündigt und Handel eingeschränkt werden oder der Luftraum für die israelische zivile Luftfahrt über Saudi-Arabien geschlossen werden - praktisch dürfte all das Israel wenig tangieren. Über dieses Thema berichtete Deutschlandfunk am 13. September 2025 um 13:40 Uhr.
media-frame-c99b0233f58c0e5f,c99b0233f58c0e5f,14739,Tagesschau,Sicherheitsrat beendet Mandat von UNIFIL im Libanon,Deutschlandfunk,1,1,1,Insgesamt sind Soldatinnen und Soldaten aus mehr als 40 Ländern Teil von UNIFIL. Über dieses Thema berichtete Deutschlandfunk am 19. August 2025 um 13:08 Uhr.
media-frame-db1567f4579ca07a,db1567f4579ca07a,14740,Tagesschau,Syrischer Minister trifft offenbar israelische Delegation,NDR Info,1,1,1,"Das Treffen am Dienstag in Paris folgte auf ein Treffen zwischen al-Schaibani und dem israelischen Minister für strategische Angelegenheiten, Ron Dermer, Ende Juli in Baku sowie auf ein weiteres, zuvor erfolgtes Treffen in Paris. Über dieses Thema berichtete NDR Info am 20. August 2025 um 04:40 Uhr."
media-frame-db627fd66d15735f,db627fd66d15735f,14742,Tagesschau,Mehrere Tote bei Demonstration in Nepal,Reuters,1,1,1,"Die Nachrichtenagentur AP berichtet unter Berufung auf die Zeitung Kantipur, dass zehn Personen in Krankenhäusern für tot erklärt worden seien. Die Nachrichtenagentur Reuters schreibt von 14 Todesopfern und bezieht sich dabei auf das nepalesische Staatsfernsehen. Viele Menschen wurden den Angaben zufolge verletzt."
media-frame-256152e87258bf06,256152e87258bf06,14742,Tagesschau,Mehrere Tote bei Demonstration in Nepal,Deutschlandfunk,2,1,1,"Die Regierung möchte nach eigenen Angaben die Plattformen regulieren, um Hassrede, Online-Betrug und Fake News in den Griff zu bekommen. Über dieses Thema berichtete Deutschlandfunk am 08. September 2025 um 13:00 Uhr."
media-frame-8dd241355cdac625,8dd241355cdac625,14743,Tagesschau,"Aufschrei der ""Gen Z"" für einen politischen Neuanfang",MDR,1,1,1,"Die ""Gen Z"" in Nepal - sie fordert nicht weniger als einen politischen Neuanfang. Über dieses Thema berichtete MDR Aktuell am 08. September 2025 um 17:12 Uhr."
media-frame-d9432e8973d91b60,d9432e8973d91b60,14744,Tagesschau,Viele Tote bei Hochwasser und Erdrutschen in Nepal,Staatsmedien,1,1,1,"Schneesturm am Mount Everest Weiter östlich in China sitzen am höchsten Berg des Himalaya-Gebirges, dem Mount Everest, nach einem Schneesturm fast 1.000 Menschen fest. Chinesischen Staatsmedien zufolge sollen sich die Menschen in Berglagern auf rund 4.900 Metern Höhe auf der tibetischen Seite des Bergs befinden. Ihre Zelte seien teilweise durch den Sturm beschädigt worden - die Zufahrtsstraßen seien durch Schneemassen blockiert."
media-frame-6e19d1fc37cb4368,6e19d1fc37cb4368,14744,Tagesschau,Viele Tote bei Hochwasser und Erdrutschen in Nepal,Deutschlandfunk,2,1,1,Zu möglichen Toten gibt es bislang keine gesicherten Informationen. Über dieses Thema berichtete Deutschlandfunk am 05. Oktober 2025 um 15:00 Uhr.
media-frame-a404f9019c5130f9,a404f9019c5130f9,14745,Tagesschau,"Was kommt nach den Protesten der ""Gen Z"" in Nepal?",dpa,1,1,1,"Die Maßnahmen seien nötig, weil sich ""anarchische Einzelpersonen und Gruppen"" unter die Protestbewegung mischten und sich an Plünderungen, Brandstiftungen, gezielten Angriffen sowie Vergewaltigungsversuchen beteiligten, hieß es. Auch Augenzeugen, auf die sich die Nachrichtenagentur dpa beruft, berichteten von einer starken Militärpräsenz. ""Gen Z"" distanziert sich von Ausschreitungen und Gewalt Die Armeeführung hatte Dienstagnacht angekündigt, das Militär wolle zusammen mit Sicherheitsbehörden die Lage unter Kontrolle bringen, sollten die Unruhe andauern."
media-frame-21ac4e011718c2a7,21ac4e011718c2a7,14746,Tagesschau,Nepals Regierungschef Oli tritt nach Protesten zurück,Reuters,1,1,1,Regierungssprecher und Kommunikationsminister Prithvi Subba Gurung hatte zuvor das umstrittene Social-Media-Verbot wieder zurückgenommen. Alle betroffenen Apps konnten laut der Nachrichtenagentur Reuters am Dienstagmorgen wieder benutzt werden. Bei Protesten gegen die Sperrung von Social-Media-Plattformen und gegen die Korruption im Land waren nach Angaben der Behörden am Montag 19 Menschen ums Leben gekommen.
media-frame-eb0aaa86b2272ad8,eb0aaa86b2272ad8,14746,Tagesschau,Nepals Regierungschef Oli tritt nach Protesten zurück,Deutschlandfunk,2,1,1,"Oli sollte verjagt werden"", sagte der Demonstrant Narayan Acharya gegenüber AP. Über dieses Thema berichtete Deutschlandfunk am 09. September 2025 um 11:57 Uhr."
media-frame-2846b64d560872a8,2846b64d560872a8,14747,Tagesschau,Nepalesen dürfen wieder Social Media nutzen,Reuters,1,1,1,"Das Verbot sei zurückgenommen worden, sagte Regierungssprecher und Kommunikationsminister Prithvi Subba Gurung. Alle betroffenen Apps konnten am Dienstagmorgen wieder benutzt werden, stellte die Nachrichtenagentur Reuters fest. Vergangene Woche waren in dem Land einige der größten Social-Media-Plattformen, darunter Facebook, X, WhatsApp und YouTube, blockiert worden."
media-frame-3f1b5beaece23620,3f1b5beaece23620,14748,Tagesschau,Juristin soll Nepal in ruhigere Zeiten führen,Reuters,1,1,1,"Schon heißt es, sie sei die erste online gewählte Regierungschefin weltweit - was so falsch nicht ist, denn die Discord-Umfrage war wohl ein Argument der Gen-Z-Vertreter, sie für das Amt vorzuschlagen. Eine gute Wahl jedenfalls, sagt Vinay Adhikari aus Kathmandu einer Reporterin der Nachrichtenagentur Reuters. ""Sie ist die erste Premierministerin Nepals, und ich bin sehr glücklich."
media-frame-c8e5247df7c73960,c8e5247df7c73960,14748,Tagesschau,Juristin soll Nepal in ruhigere Zeiten führen,Deutschlandfunk,2,1,1,"Die Ausgangssperre wurde weitgehend aufgehoben, die Geschäfte haben wieder geöffnet. Über dieses Thema berichtete Deutschlandfunk am 13. September 2025 um 15:11 Uhr."
media-frame-ed048b4fdf16717c,ed048b4fdf16717c,14755,Tagesschau,Nordkorea baut Propaganda-Lautsprecher an Grenze ab,Deutschlandfunk,1,1,1,"Nordkorea bezeichnet die Manöver der Verbündeten als Invasionsübungen und nutzt sie oft als Vorwand für militärische Drohgebärden und Waffentests, um sein Atomprogramm voranzutreiben. Über dieses Thema berichtete Deutschlandfunk am 09. August 2025 um 15:52 Uhr."
media-frame-d0c86ca21ee4d9b3,d0c86ca21ee4d9b3,14756,Tagesschau,Machtdemonstration mit neuer Rakete,Deutschlandfunk,1,1,1,"Am Rande des Treffens unterzeichneten Nordkorea und Vietnam mehrere Kooperationsabkommen in verschiedenen Bereichen, darunter in der Verteidigung. Über dieses Thema berichtete Deutschlandfunk am 11. Oktober 2025 um 15:23 Uhr."
media-frame-8f9fc5011c1804c4,8f9fc5011c1804c4,14757,Tagesschau,Neue Spannungen zwischen Nord- und Südkorea,Staatsmedien,1,1,1,"Dessen Präsident Lee will am Montag in die USA reisen. Kurz vor einem Gipfeltreffen zwischen US-Präsident Donald Trump und dem südkoreanischen Präsidenten Lee Jae Myung hat Nordkorea Staatsmedien zufolge neue Flugabwehrraketen getestet. Der Test habe am Samstag stattgefunden, berichtete die staatliche nordkoreanische Nachrichtenagentur KCNA."
media-frame-b473e033b3918ba5,b473e033b3918ba5,14759,Tagesschau,Grenzgefechte zwischen Pakistan und Afghanistan,Reuters,1,1,1,"Man habe mehrere afghanische Stellungen zerstört. Laut der Nachrichtenagentur Reuters sagte das pakistanische Militär, es habe 23 seiner Soldaten verloren. Zudem habe man aber mehr als 200 afghanische Taliban und verbündete Kämpfer getötet."
media-frame-a91de0686238ecd8,a91de0686238ecd8,14759,Tagesschau,Grenzgefechte zwischen Pakistan und Afghanistan,Deutschlandfunk,2,1,1,"Der Verlauf der als ""Durand-Linie"" bekannten faktischen Grenze ist zwischen den Ländern umstritten. Über dieses Thema berichtete Deutschlandfunk am 12. Oktober 2025 um 09:50 Uhr."
media-frame-fa25606cb5dc8875,fa25606cb5dc8875,14760,Tagesschau,Pakistan meldet Verletzung der Waffenruhe,Deutschlandfunk,1,1,1,"""Ich habe zwar gehört, dass sich Pakistan und Afghanistan in Gang gesetzt haben, aber ich werde das sehr schnell lösen"", sagte Trump. Über dieses Thema berichtete Deutschlandfunk am 26. Oktober 2025 um 18:57 Uhr."
media-frame-7823edf14860f321,7823edf14860f321,14764,Tagesschau,Hunderttausende fliehen vor Überschwemmungen ,Deutschlandfunk,1,1,1,Premierminister Shehbaz Sharif warnte damals sogar vor einer Nahrungsmittelknappheit. Über dieses Thema berichtete Deutschlandfunk am 31. August 2025 um 16:00 Uhr.
media-frame-b1646238082fe91a,b1646238082fe91a,14766,Tagesschau,Was sagt das Völkerrecht zu einem Staat Palästina?,Deutschlandfunk,1,1,1,Bislang scheint der politische Druck durch die Anerkennungen aber nur wenig zu bewirken. Über dieses Thema berichtete Deutschlandfunk am 20. August 2025 um 08:41 Uhr.
media-frame-4628bb4c6d6ee3dc,4628bb4c6d6ee3dc,14767,Tagesschau,Worum es bei der Palästina-Konferenz geht,Deutschlandfunk,1,1,1,Das gilt insbesondere für die Frage der effektiven Staatsgewalt. Über dieses Thema berichtete Deutschlandfunk am 22. September 2025 um 12:26 Uhr.
media-frame-d2126976ffe84bfc,d2126976ffe84bfc,14768,Tagesschau,Zwischen Entsetzen und Hoffnung,dpa,1,1,1,"Diese Angaben lassen sich nicht unabhängig überprüfen. Mit Informationen der Nachrichtenagentur dpa Über dieses Thema berichtete das Erste in der Sendung ""Bericht aus Berlin"" am 12. Oktober 2025 um 18:00 Uhr."
media-frame-874f336869eec55c,874f336869eec55c,14771,Tagesschau,Autokraten reisen für Militärparade nach Peking,Deutschlandfunk,1,1,1,Offiziell soll dabei der Sieg über die japanische Aggression und über den Faschismus gefeiert werden. Über dieses Thema berichtete Deutschlandfunk am 28. August 2025 um 09:10 Uhr.
media-frame-5c32280f85c08948,5c32280f85c08948,14772,Tagesschau,Tote durch Tropensturm auf den Philippinen,Deutschlandfunk,1,1,1,Allein innerhalb der vergangenen drei Wochen kamen durch Erdbeben mindestens 87 Menschen ums Leben. Über dieses Thema berichtete Deutschlandfunk am 19. Oktober 2025 um 11:47 Uhr.
media-frame-0bb931b7a2f4360b,0bb931b7a2f4360b,14773,Tagesschau,Zehntausende protestieren gegen Korruption,Deutschlandfunk,1,1,1,Seine Regierungszeit war geprägt von Korruption und Verfolgung von Oppositionellen. Über dieses Thema berichtete Deutschlandfunk am 21. September 2025 um 19:00 Uhr.
media-frame-5fa2535648ece96d,5fa2535648ece96d,14780,Tagesschau,Scharfe Kritik an Israels Annexionsplänen,Reuters,1,1,1,"Scharfe Kritik von der Bundesregierung Scharfe Kritik an der Abstimmung in der Knesset kam auch von der Bundesregierung. ""Die am Mittwoch erfolgten Abstimmungen in einer vorbereitenden Lesung der Knesset über Gesetzesentwürfe zur Annexion von Teilen des Westjordanlandes weisen in eine Richtung, die wir für grundfalsch halten"", so eine Sprecherin des Außenministeriums gegenüber der Nachrichtenagentur Reuters. ""Die Bundesregierung lehnt jede völkerrechtswidrige Annexion ab."" Die Zweistaatenlösung von Israelis und Palästinensern sei aus Sicht der Bundesregierung der einzige Weg, ein Leben in Frieden, Sicherheit und Würde für Israelis wie für Palästinenser zu gewährleisten, sagte die Außenamtssprecherin."
media-frame-e4bdea564fc528cd,e4bdea564fc528cd,14782,Tagesschau,Israel erhält wieder deutsche Rüstungsexporte,Deutschlandfunk,1,1,1,"""Die Bundesregierung führt die Öffentlichkeit mit einem angeblichen Lieferstopp in die Irre, während sie weiter Rüstungsgüter im Millionenwert nach Israel genehmigt"", sagte die Verteidigungsexpertin. ""Dieser ""Stopp"" ist reine Augenwischerei und kann jederzeit nach Belieben kassiert werden."" Über dieses Thema berichtete Deutschlandfunk am 01. Oktober 2025 um 09:08 Uhr."
media-frame-6cd99c3144697f53,6cd99c3144697f53,14786,Tagesschau,Überfälle auf wichtiger Handelsroute steigen rasant,Deutschlandfunk,1,1,1,"Das zeige, dass man mit vereinten Kräften die Situation in den Griff bekommen kann. Dazu brauche es auch eine gewissenhafte Strafverfolgung, ""Wir sitzen zwar nicht alle im gleichen Boot, aber im gleichen Sturm."" Über dieses Thema berichtete Deutschlandfunk am 02. August 2025 um 18:26 Uhr."
media-frame-89bfb6014de828fb,89bfb6014de828fb,14789,Tagesschau,Wie Australien das Social-Media-Aus vorbereitet,Deutschlandfunk,1,1,1,Dezember beobachten. Über dieses Thema berichtete Deutschlandfunk am 27. August 2025 um 04:46 Uhr.
media-frame-770738a433b5a5e7,770738a433b5a5e7,14791,Tagesschau,Weite Teile des Irak ohne Strom,Deutschlandfunk,1,1,1,Immer wieder kommt es zu Protesten wegen der schlechten Stromversorgung. Über dieses Thema berichtete Deutschlandfunk am 11. August 2025 um 22:32 Uhr.
media-frame-6fd6ea4b5b64109f,6fd6ea4b5b64109f,14792,Tagesschau,Südkorea darf atomgetriebenes U-Boot in USA bauen,Deutschlandfunk,1,1,1,"""Wir hatten heute ein hervorragendes Treffen mit Südkorea"", sagte Trump über seine Gespräche mit dem südkoreanischen Präsidenten und fügte hinzu, dass ""vieles beschlossen wurde"". Über dieses Thema berichtete Deutschlandfunk in der Sendung ""Informationen am Morgen"" am 30. Oktober 2025 um 05:10 Uhr."
media-frame-94120eed98c6fd03,94120eed98c6fd03,14793,Tagesschau,Festgenommene Südkoreaner dürfen nach Hause,Deutschlandfunk,1,1,1,"Im Juli hatte Seoul Investitionen in Höhe von 350 Milliarden Dollar zugesagt, um Zollandrohungen von US-Präsident Donald Trump zu entschärfen. Über dieses Thema berichtete Deutschlandfunk am 07. September 2025 um 16:00 Uhr."
media-frame-e372d351f1fc15fe,e372d351f1fc15fe,14794,Tagesschau,Gespräche über Abschiebungen nach Syrien  ,Rheinische Post,1,1,1,"Bundesinnenminister Alexander Dobrindt (CSU) plant eine zügige Einigung mit Syrien über Abschiebungen aus Deutschland. ""Wir wollen noch in diesem Jahr eine Vereinbarung mit Syrien treffen und dann zunächst Straftäter abschieben und später Personen ohne Aufenthaltsrecht"", sagte Dobrindt der Rheinischen Post. ""Dabei muss man unterscheiden, zwischen Menschen, die gut integriert sind und arbeiten, und solchen ohne Anspruch auf Asyl, die von Sozialleistungen leben."" Er habe das Bundesamt für Migration und Flüchtlinge beauftragt, die ausgesetzten Asylverfahren für Syrer teilweise wieder aufzunehmen, um dann abgelehnte Asylbewerber abschieben zu können."
